cluster_id	action	victim_path_on_gws	quarantine_path	survivor_path	victim_score	survivor_score
637	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (22).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (22).png	gws-backup:GML-Consolidated/unknown/00/generated-image (22).png	-4.4	5.6
638	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (23).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (23).png	gws-backup:GML-Consolidated/unknown/00/generated-image (23).png	-2.6	7.4
639	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (24).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (24).png	gws-backup:GML-Consolidated/unknown/00/generated-image (24).png	-4.2	5.8
640	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (25).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (25).png	gws-backup:GML-Consolidated/unknown/00/generated-image (25).png	-2.7	7.3
641	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (26).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (26).png	gws-backup:GML-Consolidated/unknown/00/generated-image (26).png	-2.7	7.3
642	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (27).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (27).png	gws-backup:GML-Consolidated/unknown/00/generated-image (27).png	-4.3	5.7
643	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (28).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (28).png	gws-backup:GML-Consolidated/unknown/00/generated-image (28).png	-2.5	7.5
644	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (29).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (29).png	gws-backup:GML-Consolidated/unknown/00/generated-image (29).png	-2.5	7.5
645	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (3).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (3).png	gws-backup:GML-Consolidated/unknown/00/generated-image (3).png	-2.6	7.4
646	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (30).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (30).png	gws-backup:GML-Consolidated/unknown/00/generated-image (30).png	-2.4	7.6
647	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (31).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (31).png	gws-backup:GML-Consolidated/unknown/00/generated-image (31).png	-2.6	7.4
648	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (32).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (32).png	gws-backup:GML-Consolidated/unknown/00/generated-image (32).png	-2.5	7.5
649	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (33).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (33).png	gws-backup:GML-Consolidated/unknown/00/generated-image (33).png	-4.1	5.9
650	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (34).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (34).png	gws-backup:GML-Consolidated/unknown/00/generated-image (34).png	-4.2	5.8
651	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (35).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (35).png	gws-backup:GML-Consolidated/unknown/00/generated-image (35).png	-2.5	7.5
652	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (36).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (36).png	gws-backup:GML-Consolidated/unknown/00/generated-image (36).png	-2.5	7.5
653	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (4).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (4).png	gws-backup:GML-Consolidated/unknown/00/generated-image (4).png	-2.7	7.3
654	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (5).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (5).png	gws-backup:GML-Consolidated/unknown/00/generated-image (5).png	-2.6	7.4
655	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (6).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (6).png	gws-backup:GML-Consolidated/unknown/00/generated-image (6).png	-4.2	5.8
656	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (7).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (7).png	gws-backup:GML-Consolidated/unknown/00/generated-image (7).png	-2.6	7.4
657	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (8).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (8).png	gws-backup:GML-Consolidated/unknown/00/generated-image (8).png	-2.7	7.3
658	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image (9).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image (9).png	gws-backup:GML-Consolidated/unknown/00/generated-image (9).png	-2.5	7.5
659	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/generated-image.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/generated-image.png	gws-backup:GML-Consolidated/unknown/00/generated-image.png	-2.5	7.5
660	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/image001.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/image001.png	gws-backup:GML-Consolidated/unknown/00/image001.png	-4.7	5.3
661	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/image002.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/image002.png	gws-backup:GML-Consolidated/unknown/00/image002.png	-4.3	5.7
662	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/kamery_galetka.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/kamery_galetka.png	gws-backup:GML-Consolidated/unknown/00/kamery_galetka.png	-3.5	6.5
663	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/logo-bile-horizont.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/logo-bile-horizont.png	gws-backup:GML-Consolidated/unknown/00/logo-bile-horizont.png	-6.3	3.7
664	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/motor.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/motor.jpeg	gws-backup:GML-Consolidated/unknown/00/motor.jpeg	73.2	83.2
665	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/picture (3).jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/picture (3).jpeg	gws-backup:GML-Consolidated/unknown/00/picture (3).jpeg	-5.0	5.0
666	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/predsin1.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/predsin1.jpeg	gws-backup:GML-Consolidated/unknown/00/predsin1.jpeg	-0.9	9.1
667	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/predsin2.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/predsin2.jpeg	gws-backup:GML-Consolidated/unknown/00/predsin2.jpeg	-0.9	9.1
668	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/tray na pilule.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/tray na pilule.png	gws-backup:GML-Consolidated/unknown/00/tray na pilule.png	-4.1	5.9
669	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/tray+stříkačky.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/tray+stříkačky.png	gws-backup:GML-Consolidated/unknown/00/tray+stříkačky.png	-3.5	6.5
670	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/uzel tlustý.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/uzel tlustý.png	gws-backup:GML-Consolidated/unknown/00/uzel tlustý.png	-0.6	9.4
671	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/w.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/w.jpg	gws-backup:GML-Consolidated/unknown/00/w.jpg	-3.9	6.1
672	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/08.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/08.jpg	gws-backup:GML-Consolidated/unknown/00/08.jpg	18.7	28.7
673	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/09.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/09.jpg	gws-backup:GML-Consolidated/unknown/00/09.jpg	18.6	28.6
674	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/1.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/1.jpg	gws-backup:GML-Consolidated/unknown/00/1.jpg	20.2	30.2
675	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/10.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/10.jpg	gws-backup:GML-Consolidated/unknown/00/10.jpg	18.8	28.8
676	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/11.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/11.jpg	gws-backup:GML-Consolidated/unknown/00/11.jpg	18.4	28.4
677	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/12.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/12.jpg	gws-backup:GML-Consolidated/unknown/00/12.jpg	18.4	28.4
678	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/13.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/13.jpg	gws-backup:GML-Consolidated/unknown/00/13.jpg	18.4	28.4
679	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/14.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/14.jpg	gws-backup:GML-Consolidated/unknown/00/14.jpg	18.5	28.5
680	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/15.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/15.jpg	gws-backup:GML-Consolidated/unknown/00/15.jpg	18.2	28.2
681	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/16.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/16.jpg	gws-backup:GML-Consolidated/unknown/00/16.jpg	18.2	28.2
682	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/17.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/17.jpg	gws-backup:GML-Consolidated/unknown/00/17.jpg	18.4	28.4
683	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/18.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/18.jpg	gws-backup:GML-Consolidated/unknown/00/18.jpg	18.2	28.2
684	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/19.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/19.jpg	gws-backup:GML-Consolidated/unknown/00/19.jpg	18.4	28.4
685	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2.jpg	gws-backup:GML-Consolidated/unknown/00/2.jpg	16.5	26.5
686	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/21.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/21.jpg	gws-backup:GML-Consolidated/unknown/00/21.jpg	18.7	28.7
687	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/24.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/24.jpg	gws-backup:GML-Consolidated/unknown/00/24.jpg	18.9	28.9
688	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/25.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/25.jpg	gws-backup:GML-Consolidated/unknown/00/25.jpg	18.6	28.6
689	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/26.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/26.jpg	gws-backup:GML-Consolidated/unknown/00/26.jpg	19.1	29.1
690	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/27.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/27.jpg	gws-backup:GML-Consolidated/unknown/00/27.jpg	19.1	29.1
691	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/28.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/28.jpg	gws-backup:GML-Consolidated/unknown/00/28.jpg	18.7	28.7
692	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/29.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/29.jpg	gws-backup:GML-Consolidated/unknown/00/29.jpg	18.6	28.6
693	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/3.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/3.jpg	gws-backup:GML-Consolidated/unknown/00/3.jpg	18.5	28.5
694	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/30.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/30.jpg	gws-backup:GML-Consolidated/unknown/00/30.jpg	20.0	30.0
695	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/31.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/31.jpg	gws-backup:GML-Consolidated/unknown/00/31.jpg	15.8	25.8
696	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/34.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/34.jpg	gws-backup:GML-Consolidated/unknown/00/34.jpg	18.7	28.7
697	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/35.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/35.jpg	gws-backup:GML-Consolidated/unknown/00/35.jpg	20.1	30.1
698	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/35gtl.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/35gtl.jpg	gws-backup:GML-Consolidated/unknown/00/35gtl.jpg	14.6	24.6
699	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/4.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/4.jpg	gws-backup:GML-Consolidated/unknown/00/4.jpg	18.5	28.5
700	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/5.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/5.jpg	gws-backup:GML-Consolidated/unknown/00/5.jpg	19.1	29.1
701	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/6.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/6.jpg	gws-backup:GML-Consolidated/unknown/00/6.jpg	18.8	28.8
702	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/7.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/7.jpg	gws-backup:GML-Consolidated/unknown/00/7.jpg	18.3	28.3
703	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/8.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Downloads/zasilka-TOVBFUNR7E796XYD/8.jpg	gws-backup:GML-Consolidated/unknown/00/8.jpg	18.5	28.5
704	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/9.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/9.jpg	gws-backup:GML-Consolidated/unknown/00/9.jpg	19.0	29.0
705	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Kostelec 3DP_03.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Kostelec 3DP_03.jpg	gws-backup:GML-Consolidated/unknown/00/Kostelec 3DP_03.jpg	12.2	22.2
706	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Kostelec 3DP_04.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Kostelec 3DP_04.jpg	gws-backup:GML-Consolidated/unknown/00/Kostelec 3DP_04.jpg	11.9	21.9
707	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Automotive W166 CL.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Automotive W166 CL.jpg	gws-backup:GML-Consolidated/unknown/00/Automotive W166 CL.jpg	25.7	35.7
708	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Automotive W166CL.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Automotive W166CL.jpg	gws-backup:GML-Consolidated/unknown/00/Automotive W166CL.jpg	25.7	35.7
709	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Automotive W205 HB.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Automotive W205 HB.jpg	gws-backup:GML-Consolidated/unknown/00/Automotive W205 HB.jpg	25.7	35.7
710	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Automotive W205HB.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Automotive W205HB.jpg	gws-backup:GML-Consolidated/unknown/00/Automotive W205HB.jpg	25.6	35.6
711	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Preview_surrog.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Preview_surrog.jpg	gws-backup:GML-Consolidated/unknown/00/Preview_5b8a9d.jpg	-0.6	9.4
712	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Preview_surrogate:.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Preview_surrogate:.jpg	gws-backup:GML-Consolidated/unknown/00/Preview_be2ea9.jpg	-0.6	9.4
713	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Preview_surrogate:1840.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Preview_surrogate:1840.jpg	gws-backup:GML-Consolidated/unknown/00/Preview_8f6b24.jpg	-0.7	9.3
714	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Preview_surrogate:837e.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Preview_surrogate:837e.jpg	gws-backup:GML-Consolidated/unknown/00/Preview_bbf307.jpg	-0.7	9.3
715	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Preview_surrogate:444d.jpg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Preview_surrogate:444d.jpg	gws-backup:GML-Consolidated/unknown/00/Preview_50113f.jpg	-0.7	9.3
822	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2024-10-11 v 22.29.20.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2024-10-11 v 22.29.20.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2024-10-11 v 22.29.20.png	10.3	20.3
823	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2024-10-17 v 11.54.27.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2024-10-17 v 11.54.27.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2024-10-17 v 11.54.27.png	8.3	18.3
824	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2024-10-17 v 12.11.38.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2024-10-17 v 12.11.38.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2024-10-17 v 12.11.38.png	7.5	17.5
825	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2024-10-17 v 21.17.26.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2024-10-17 v 21.17.26.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2024-10-17 v 21.17.26.png	19.0	29.0
826	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2025-02-10 v 16.29.07.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2025-02-10 v 16.29.07.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2025-02-10 v 16.29.07.png	9.8	19.8
827	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-10 v 16.33.30.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-10 v 16.33.30.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2025-02-10 v 16.33.30.png	11.5	21.5
828	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-10 v 16.36.29.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-10 v 16.36.29.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2025-02-10 v 16.36.29.png	11.0	21.0
829	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-23 v 19.29.02.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-23 v 19.29.02.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2025-02-23 v 19.29.02.png	18.6	28.6
830	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-23 v 19.29.07.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2025-02-23 v 19.29.07.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2025-02-23 v 19.29.07.png	19.0	29.0
